user_id,group,churned,negative_feedback
3178,pilot,0,0
3179,pilot,0,0
3180,pilot,0,0
3181,pilot,0,1
3182,pilot,0,0
3183,pilot,0,0
3184,pilot,0,0
3185,pilot,0,0
3186,pilot,0,0
3187,pilot,0,0
3188,pilot,0,0
3189,pilot,0,0
3190,pilot,0,0
3191,pilot,0,0
3192,pilot,0,0
3193,pilot,1,0
3194,pilot,0,0
3195,pilot,0,0
3196,pilot,0,0
3197,pilot,0,0
3198,pilot,0,0
3199,pilot,0,0
3200,pilot,0,0
3201,pilot,0,0
3202,pilot,0,0
3203,pilot,0,0
3204,pilot,0,0
3205,pilot,0,0
3206,pilot,0,0
3207,pilot,1,0
3208,pilot,0,0
3209,pilot,0,0
3210,pilot,0,0
3211,pilot,0,0
3212,pilot,0,0
3213,pilot,0,0
3214,pilot,0,1
3215,pilot,0,0
3216,pilot,0,0
3217,pilot,1,0
3218,pilot,0,0
3219,pilot,0,0
3220,pilot,0,0
3221,pilot,0,0
3222,pilot,0,0
3223,pilot,0,0
3224,pilot,0,0
3225,pilot,1,0
3226,pilot,0,0
3227,pilot,0,0
3228,pilot,0,0
3229,pilot,0,0
3230,pilot,0,1
3231,pilot,0,0
3232,pilot,0,0
3233,pilot,1,0
3234,pilot,0,0
3235,pilot,0,0
3236,pilot,0,0
3237,pilot,0,0
3238,pilot,0,0
3239,pilot,0,0
3240,pilot,0,0
3241,pilot,0,0
3242,pilot,0,0
3243,pilot,0,0
3244,pilot,0,0
3245,pilot,0,0
3246,pilot,0,0
3247,pilot,1,0
3248,pilot,1,0
3249,pilot,0,0
3250,pilot,0,0
3251,pilot,0,0
3252,pilot,0,0
3253,pilot,0,0
3254,pilot,1,0
3255,pilot,0,0
3256,pilot,0,0
3257,pilot,0,0
3258,pilot,0,0
3259,pilot,0,0
3260,pilot,0,0
3261,pilot,0,0
3262,pilot,0,0
3263,pilot,0,0
3264,pilot,0,1
3265,pilot,0,0
3266,pilot,0,0
3267,pilot,0,0
3268,pilot,1,0
3269,pilot,0,0
3270,pilot,0,0
3271,pilot,0,0
3272,pilot,0,1
3273,pilot,0,0
3274,pilot,0,0
3275,pilot,0,0
3276,pilot,0,0
3277,pilot,0,0
3278,pilot,0,1
3279,pilot,0,0
3280,pilot,0,0
3281,pilot,0,0
3282,pilot,0,0
3283,pilot,0,0
3284,pilot,0,1
3285,pilot,0,0
3286,pilot,0,0
3287,pilot,0,0
3288,pilot,0,0
3289,pilot,0,0
3290,pilot,0,1
3291,pilot,0,0
3292,pilot,0,0
3293,pilot,0,0
3294,pilot,1,0
3295,pilot,0,0
3296,pilot,0,0
3297,pilot,0,0
3298,pilot,1,0
3299,pilot,0,0
3300,pilot,0,0
3301,pilot,0,0
3302,pilot,0,0
3303,pilot,0,0
3304,pilot,0,0
3305,pilot,1,0
3306,pilot,0,0
3307,pilot,0,0
3308,pilot,0,0
3309,pilot,0,0
3310,pilot,0,0
3311,pilot,0,1
3312,pilot,0,0
3313,pilot,0,0
3314,pilot,0,0
3315,pilot,0,0
3316,pilot,0,0
3317,pilot,0,0
3318,pilot,0,0
3319,pilot,0,0
3320,pilot,0,0
3321,pilot,0,0
3322,pilot,0,0
3323,pilot,0,0
3324,pilot,0,0
3325,pilot,0,0
3326,pilot,0,0
3327,pilot,0,0
3328,pilot,0,0
3329,pilot,0,0
3330,pilot,0,0
3331,pilot,0,0
3332,pilot,1,0
3333,pilot,0,0
3334,pilot,0,0
3335,pilot,0,0
3336,pilot,0,0
3337,pilot,0,0
3338,pilot,0,0
3339,pilot,1,0
3340,pilot,0,0
3341,pilot,0,0
3342,pilot,0,0
3343,pilot,0,1
3344,pilot,0,0
3345,pilot,0,0
3346,pilot,0,0
3347,pilot,0,0
3348,pilot,0,0
3349,pilot,0,0
3350,pilot,0,0
3351,pilot,0,0
3352,pilot,0,0
3353,pilot,0,0
3354,pilot,0,0
3355,pilot,0,0
3356,pilot,0,1
3357,pilot,0,0
3358,pilot,0,0
3359,pilot,0,0
3360,pilot,0,0
3361,pilot,0,0
3362,pilot,0,0
3363,pilot,0,0
3364,pilot,0,0
3365,pilot,0,0
3366,pilot,0,0
3367,pilot,0,0
3368,pilot,0,0
3369,pilot,0,0
3370,pilot,0,0
3371,pilot,0,0
3372,pilot,0,0
3373,pilot,1,0
3374,pilot,0,0
3375,pilot,0,0
3376,pilot,0,0
3377,pilot,0,0
3378,pilot,0,0
3379,pilot,0,0
3380,pilot,0,0
3381,pilot,0,0
3382,pilot,0,0
3383,pilot,0,0
3384,pilot,0,0
3385,pilot,0,0
3386,pilot,1,0
3387,pilot,0,1
3388,pilot,0,0
3389,pilot,0,0
3390,pilot,0,0
3391,pilot,0,0
3392,pilot,1,1
3393,pilot,0,0
3394,pilot,0,0
3395,pilot,0,0
3396,pilot,0,0
3397,pilot,0,0
3398,pilot,0,0
3399,pilot,0,0
3400,pilot,0,0
3401,pilot,0,0
3402,pilot,0,0
3403,pilot,0,0
3404,pilot,0,0
3405,pilot,0,0
3406,pilot,1,0
3407,pilot,0,0
3408,pilot,0,0
3409,pilot,0,0
3410,pilot,0,0
3411,pilot,0,0
3412,pilot,0,1
3413,pilot,0,0
3414,pilot,0,0
3415,pilot,0,0
3416,pilot,0,0
3417,pilot,0,0
3418,pilot,0,0
3419,pilot,0,0
3420,pilot,0,0
3421,pilot,0,0
3422,pilot,0,0
3423,pilot,0,0
3424,pilot,0,0
3425,pilot,0,0
3426,pilot,0,1
3427,pilot,0,0
3428,pilot,0,0
3429,pilot,0,0
3430,pilot,0,0
3431,pilot,0,0
3432,pilot,0,0
3433,pilot,0,0
3434,pilot,0,0
3435,pilot,0,0
3436,pilot,0,0
3437,pilot,0,0
3438,pilot,0,0
3439,pilot,0,0
3440,pilot,0,0
3441,pilot,0,0
3442,pilot,0,0
3443,pilot,0,0
3444,pilot,0,0
3445,pilot,0,0
3446,pilot,1,0
3447,pilot,0,0
3448,pilot,0,0
3449,pilot,0,0
3450,pilot,0,1
3451,pilot,0,0
3452,pilot,0,0
3453,pilot,0,0
3454,pilot,0,0
3455,pilot,0,0
3456,pilot,0,0
3457,pilot,0,0
3458,pilot,0,0
3459,pilot,0,0
3460,pilot,0,0
3461,pilot,0,0
3462,pilot,0,0
3463,pilot,0,0
3464,pilot,0,0
3465,pilot,0,0
3466,pilot,0,0
3467,pilot,0,0
3468,pilot,1,0
3469,pilot,0,0
3470,pilot,0,0
3471,pilot,0,0
3472,pilot,1,0
3473,pilot,0,0
3474,pilot,0,0
3475,pilot,0,0
3476,pilot,0,0
3477,pilot,0,0
3478,pilot,0,0
3479,pilot,0,0
3480,pilot,0,0
3481,pilot,0,0
3482,pilot,0,0
3483,pilot,0,0
3484,pilot,0,0
3485,pilot,0,0
3486,pilot,0,0
3487,pilot,0,0
3488,pilot,0,0
3489,pilot,1,0
3490,pilot,0,0
3491,pilot,0,0
3492,pilot,0,1
3493,pilot,0,0
3494,pilot,1,0
3495,pilot,0,0
3496,pilot,1,0
3497,pilot,1,0
3498,pilot,1,0
3499,pilot,1,0
3500,pilot,0,0
3501,pilot,0,0
3502,pilot,0,0
3503,pilot,0,0
3504,pilot,0,0
3505,pilot,0,0
3506,pilot,0,0
3507,pilot,0,0
3508,pilot,0,0
3509,pilot,0,0
3510,pilot,0,0
3511,pilot,0,0
3512,pilot,0,0
3513,pilot,1,0
3514,pilot,0,0
3515,pilot,0,0
3516,pilot,0,0
3517,pilot,0,0
3518,pilot,0,0
3519,pilot,1,0
3520,pilot,0,0
3521,pilot,0,0
3522,pilot,0,0
3523,pilot,1,0
3524,pilot,0,0
3525,pilot,0,0
3526,pilot,0,0
3527,pilot,0,0
3528,pilot,0,0
3529,pilot,0,0
3530,pilot,0,0
3531,pilot,0,0
3532,pilot,0,0
3533,pilot,0,0
3534,pilot,0,0
3535,pilot,0,0
3536,pilot,0,0
3537,pilot,0,0
3538,pilot,0,0
3539,pilot,1,0
3540,pilot,0,0
3541,pilot,0,0
3542,pilot,0,0
3543,pilot,0,1
3544,pilot,0,0
3545,pilot,0,0
3546,pilot,0,0
3547,pilot,0,0
3548,pilot,0,0
3549,pilot,0,0
3550,pilot,0,0
3551,pilot,0,0
3552,pilot,0,0
3553,pilot,0,0
3554,pilot,0,0
3555,pilot,0,0
3556,pilot,0,0
3557,pilot,0,0
3558,pilot,0,0
3559,pilot,1,0
3560,pilot,0,0
3561,pilot,0,1
3562,pilot,0,0
3563,pilot,0,0
3564,pilot,0,0
3565,pilot,0,0
3566,pilot,0,0
3567,pilot,0,0
3568,pilot,0,0
3569,pilot,0,0
3570,pilot,1,0
3571,pilot,0,0
3572,pilot,0,0
3573,pilot,0,0
3574,pilot,0,1
3575,pilot,0,0
3576,pilot,0,0
3577,pilot,0,0
3578,pilot,0,0
3579,pilot,0,0
3580,pilot,0,0
3581,pilot,0,0
3582,pilot,0,0
3583,pilot,0,0
3584,pilot,0,0
3585,pilot,0,0
3586,pilot,0,0
3587,pilot,0,0
3588,pilot,0,0
3589,pilot,0,0
3590,pilot,0,0
3591,pilot,0,0
3592,pilot,0,0
3593,pilot,0,0
3594,pilot,0,0
3595,pilot,0,0
3596,pilot,0,0
3597,pilot,0,0
3598,pilot,0,0
3599,pilot,0,0
3600,pilot,0,0
3601,pilot,0,0
3602,pilot,0,0
3603,pilot,0,0
3604,pilot,0,0
3605,pilot,0,0
3606,pilot,1,0
3607,pilot,0,0
3608,pilot,0,0
3609,pilot,0,0
3610,pilot,0,0
3611,pilot,0,0
3612,pilot,0,1
3613,pilot,0,0
3614,pilot,0,0
3615,pilot,0,0
3616,pilot,0,0
3617,pilot,0,0
3618,pilot,0,0
3619,pilot,0,0
3620,pilot,0,0
3621,pilot,0,0
3622,pilot,0,0
3623,pilot,0,0
3624,pilot,0,0
3625,pilot,0,0
3626,pilot,1,0
3627,pilot,0,1
3628,pilot,0,0
3629,pilot,0,0
3630,pilot,0,0
3631,pilot,0,0
3632,pilot,0,0
3633,pilot,0,0
3634,pilot,0,0
3635,pilot,0,0
3636,pilot,0,0
3637,pilot,0,0
3638,pilot,0,0
3639,pilot,0,0
3640,pilot,0,0
3641,pilot,0,0
3642,pilot,0,0
3643,pilot,0,0
3644,pilot,0,0
3645,pilot,1,0
3646,pilot,0,0
3647,pilot,0,0
3648,pilot,0,0
3649,pilot,0,0
3650,pilot,0,0
3651,pilot,0,0
3652,pilot,1,0
3653,pilot,0,0
3654,pilot,1,0
3655,pilot,0,0
3656,pilot,0,0
3657,pilot,0,0
3658,pilot,0,0
3659,pilot,0,0
3660,pilot,0,0
3661,pilot,0,0
3662,pilot,0,0
3663,pilot,0,0
3664,pilot,0,0
3665,pilot,1,0
3666,pilot,0,0
3667,pilot,0,0
3668,pilot,0,0
3669,pilot,0,0
3670,pilot,0,0
3671,pilot,0,0
3672,pilot,0,0
3673,pilot,0,0
3674,pilot,0,0
3675,pilot,0,0
3676,pilot,0,0
3677,pilot,0,0
3678,pilot,0,0
3679,pilot,0,0
3680,pilot,0,0
3681,pilot,0,0
3682,pilot,0,0
3683,pilot,0,0
3684,pilot,0,0
3685,pilot,0,0
3686,pilot,0,0
3687,pilot,0,0
3688,pilot,0,0
3689,pilot,0,0
3690,pilot,0,0
3691,pilot,0,1
3692,pilot,0,0
3693,pilot,0,1
3694,pilot,1,0
3695,pilot,0,0
3696,pilot,1,0
3697,pilot,0,0
3698,pilot,0,0
3699,pilot,0,0
3700,pilot,0,0
3701,pilot,0,0
3702,pilot,0,0
3703,pilot,0,0
3704,pilot,0,1
3705,pilot,0,0
3706,pilot,0,0
3707,pilot,0,0
3708,pilot,0,0
3709,pilot,0,0
3710,pilot,0,0
3711,pilot,1,1
3712,pilot,0,0
3713,pilot,0,0
3714,pilot,0,0
3715,pilot,0,0
3716,pilot,0,0
3717,pilot,0,0
3718,pilot,0,0
3719,pilot,0,0
3720,pilot,0,0
3721,pilot,0,0
3722,pilot,0,0
3723,pilot,0,1
3724,pilot,0,0
3725,pilot,0,0
3726,pilot,0,0
3727,pilot,1,0
3728,pilot,0,0
3729,pilot,0,0
3730,pilot,0,1
3731,pilot,0,0
3732,pilot,0,0
3733,pilot,0,0
3734,pilot,0,0
3735,pilot,1,0
3736,pilot,0,0
3737,pilot,0,0
3738,pilot,0,0
3739,pilot,0,0
3740,pilot,0,0
3741,pilot,0,0
3742,pilot,0,0
3743,pilot,1,0
3744,pilot,0,0
3745,pilot,0,0
3746,pilot,0,0
3747,pilot,0,0
3748,pilot,0,0
3749,pilot,0,0
3750,pilot,0,0
3751,pilot,0,0
3752,pilot,0,0
3753,pilot,0,0
3754,pilot,1,0
3755,pilot,0,1
3756,pilot,0,0
3757,pilot,0,0
3758,pilot,0,0
3759,pilot,0,1
3760,pilot,1,0
3761,pilot,0,0
3762,pilot,0,0
3763,pilot,0,0
3764,pilot,0,0
3765,pilot,1,0
3766,pilot,0,0
3767,pilot,0,0
3768,pilot,0,0
3769,pilot,0,0
3770,pilot,0,0
3771,pilot,0,0
3772,pilot,0,0
3773,pilot,0,0
3774,pilot,0,0
3775,pilot,0,0
3776,pilot,0,0
3777,pilot,1,0
3778,pilot,0,0
3779,pilot,0,0
3780,pilot,0,0
3781,pilot,0,0
3782,pilot,0,0
3783,pilot,0,0
3784,pilot,0,0
3785,pilot,0,0
3786,pilot,0,0
3787,pilot,0,0
3788,pilot,0,0
3789,pilot,0,0
3790,pilot,0,0
3791,pilot,0,0
3792,pilot,0,0
3793,pilot,0,0
3794,pilot,0,0
3795,pilot,0,0
3796,pilot,0,0
3797,pilot,0,0
3798,pilot,0,0
3799,pilot,0,1
3800,pilot,0,0
3801,pilot,0,0
3802,pilot,0,1
3803,pilot,0,0
3804,pilot,0,0
3805,pilot,0,0
3806,pilot,0,0
3807,pilot,0,0
3808,pilot,0,0
3809,pilot,0,0
3810,pilot,0,0
3811,pilot,0,0
3812,pilot,1,0
3813,pilot,0,0
3814,pilot,0,0
3815,pilot,0,0
3816,pilot,0,0
3817,pilot,0,0
3818,pilot,0,0
3819,pilot,0,0
3820,pilot,0,0
3821,pilot,0,0
3822,pilot,1,1
3823,pilot,0,1
3824,pilot,0,0
3825,pilot,0,0
3826,pilot,1,0
3827,pilot,0,0
3828,pilot,0,1
3829,pilot,0,0
3830,pilot,0,0
3831,pilot,0,0
3832,pilot,0,0
3833,pilot,0,1
3834,pilot,0,0
3835,pilot,0,0
3836,pilot,0,0
3837,pilot,1,0
3838,pilot,0,0
3839,pilot,1,0
3840,pilot,0,0
3841,pilot,0,0
3842,pilot,1,0
3843,pilot,0,0
3844,pilot,0,0
3845,pilot,0,0
3846,pilot,0,1
3847,pilot,0,0
3848,pilot,0,0
3849,pilot,0,0
3850,pilot,0,0
3851,pilot,0,0
3852,pilot,0,0
3853,pilot,0,0
3854,pilot,0,0
3855,pilot,0,0
3856,pilot,0,0
3857,pilot,0,0
3858,pilot,0,0
3859,pilot,0,0
3860,pilot,0,0
3861,pilot,0,0
3862,pilot,0,0
3863,pilot,0,0
3864,pilot,0,0
3865,pilot,0,0
3866,pilot,0,0
3867,pilot,0,0
3868,pilot,0,0
3869,pilot,0,0
3870,pilot,0,0
3871,pilot,0,0
3872,pilot,0,0
3873,pilot,0,0
3874,pilot,0,0
3875,pilot,0,0
3876,pilot,0,0
3877,pilot,0,0
3878,pilot,0,0
3879,pilot,0,0
3880,pilot,0,0
3881,pilot,0,0
3882,pilot,1,0
3883,pilot,0,0
3884,pilot,0,0
3885,pilot,0,0
3886,pilot,0,0
3887,pilot,0,0
3888,pilot,0,1
3889,pilot,0,0
3890,pilot,0,0
3891,pilot,0,1
3892,pilot,0,0
3893,pilot,0,0
3894,pilot,0,0
3895,pilot,0,0
3896,pilot,0,0
3897,pilot,0,0
3898,pilot,1,0
3899,pilot,0,0
3900,pilot,0,0
3901,pilot,0,0
3902,pilot,0,0
3903,pilot,0,1
3904,pilot,0,0
3905,pilot,0,0
3906,pilot,0,1
3907,pilot,0,0
3908,pilot,0,0
3909,pilot,0,0
3910,pilot,0,0
3911,pilot,0,0
3912,pilot,0,0
3913,pilot,0,0
3914,pilot,0,0
3915,pilot,0,0
3916,pilot,0,0
3917,pilot,1,0
3918,pilot,0,0
3919,pilot,0,0
3920,pilot,0,0
3921,pilot,0,0
3922,pilot,0,0
3923,pilot,0,0
3924,pilot,0,0
3925,pilot,0,0
3926,pilot,0,0
3927,pilot,0,0
3928,pilot,0,0
3929,pilot,1,0
3930,pilot,0,0
3931,pilot,0,0
3932,pilot,0,0
3933,pilot,0,0
3934,pilot,0,0
3935,pilot,0,0
3936,pilot,0,0
3937,pilot,0,0
3938,pilot,0,0
3939,pilot,0,0
3940,pilot,0,0
3941,pilot,0,0
3942,pilot,0,0
3943,pilot,0,0
3944,pilot,0,0
3945,pilot,0,0
3946,pilot,0,0
3947,pilot,0,0
3948,pilot,0,0
3949,pilot,0,0
3950,pilot,0,0
3951,pilot,0,0
3952,pilot,0,0
3953,pilot,0,0
3954,pilot,0,0
3955,pilot,0,0
3956,pilot,0,0
3957,pilot,0,0
3958,pilot,0,0
3959,pilot,0,0
3960,pilot,0,0
3961,pilot,0,0
3962,pilot,0,0
3963,pilot,0,0
3964,pilot,0,0
3965,pilot,1,0
3966,pilot,1,0
3967,pilot,0,1
3968,pilot,0,0
3969,pilot,0,0
3970,pilot,0,0
3971,pilot,0,0
3972,pilot,0,0
3973,pilot,0,0
3974,pilot,0,0
3975,pilot,0,0
3976,pilot,1,0
3977,pilot,0,0
3978,pilot,1,0
3979,pilot,0,0
3980,pilot,0,0
3981,pilot,0,0
3982,pilot,0,0
3983,pilot,0,0
3984,pilot,0,0
3985,pilot,0,1
3986,pilot,0,0
3987,pilot,0,1
3988,pilot,0,0
3989,pilot,0,0
3990,pilot,0,0
3991,pilot,0,0
3992,pilot,0,0
3993,pilot,0,0
3994,pilot,0,0
3995,pilot,0,0
3996,pilot,0,0
3997,pilot,1,0
3998,pilot,0,1
3999,pilot,0,0
4000,pilot,0,0
4001,pilot,0,0
4002,pilot,0,0
4003,pilot,0,1
4004,pilot,0,0
4005,pilot,0,0
4006,pilot,0,0
4007,pilot,0,0
4008,pilot,0,0
4009,pilot,0,0
4010,pilot,0,0
4011,pilot,0,0
4012,pilot,0,1
4013,pilot,0,0
4014,pilot,0,0
4015,pilot,0,0
4016,pilot,0,0
4017,pilot,0,0
4018,pilot,0,0
4019,pilot,0,0
4020,pilot,0,0
4021,pilot,0,0
4022,pilot,0,0
4023,pilot,0,0
4024,pilot,0,0
4025,pilot,0,0
4026,pilot,0,0
4027,pilot,0,0
4028,pilot,1,0
4029,pilot,0,0
4030,pilot,0,0
4031,pilot,0,0
4032,pilot,0,0
4033,pilot,0,0
4034,pilot,0,0
4035,pilot,0,0
4036,pilot,0,0
4037,pilot,0,0
4038,pilot,0,0
4039,pilot,0,1
4040,pilot,0,0
4041,pilot,0,0
4042,pilot,0,0
4043,pilot,0,0
4044,pilot,0,0
4045,pilot,0,0
4046,pilot,0,0
4047,pilot,0,0
4048,pilot,0,0
4049,pilot,1,1
4050,pilot,0,0
4051,pilot,0,0
4052,pilot,0,0
4053,pilot,0,0
4054,pilot,0,0
4055,pilot,0,0
4056,pilot,0,0
4057,pilot,0,0
4058,pilot,0,0
4059,pilot,0,0
4060,pilot,0,0
4061,pilot,0,0
4062,pilot,0,0
4063,pilot,0,0
4064,pilot,0,0
4065,pilot,0,0
4066,pilot,0,0
4067,pilot,1,0
4068,pilot,0,0
4069,pilot,0,0
4070,pilot,0,0
4071,pilot,0,0
4072,pilot,0,0
4073,pilot,0,0
4074,pilot,0,0
4075,pilot,0,0
4076,pilot,0,0
4077,pilot,0,0
4078,pilot,0,0
4079,pilot,0,0
4080,pilot,0,0
4081,pilot,0,0
4082,pilot,0,0
4083,pilot,0,0
4084,pilot,0,0
4085,pilot,0,0
4086,pilot,0,0
4087,pilot,0,0
4088,pilot,1,1
4089,pilot,0,0
4090,pilot,0,0
4091,pilot,0,0
4092,pilot,1,0
4093,pilot,0,0
4094,pilot,0,0
4095,pilot,0,0
4096,pilot,0,0
4097,pilot,0,0
4098,pilot,0,0
4099,pilot,0,0
4100,pilot,0,0
4101,pilot,0,0
4102,pilot,1,0
4103,pilot,0,0
4104,pilot,0,0
4105,pilot,0,0
4106,pilot,0,0
4107,pilot,0,0
4108,pilot,0,0
4109,pilot,0,0
4110,pilot,0,0
4111,pilot,0,0
4112,pilot,0,0
4113,pilot,0,0
4114,pilot,1,0
4115,pilot,0,0
4116,pilot,0,0
4117,pilot,1,0
4118,pilot,0,0
4119,pilot,0,1
4120,pilot,0,1
4121,pilot,0,0
4122,pilot,0,0
4123,pilot,0,0
4124,pilot,0,0
4125,pilot,0,0
4126,pilot,1,0
4127,pilot,0,0
4128,pilot,1,0
4129,pilot,0,0
4130,pilot,0,0
4131,pilot,0,0
4132,pilot,1,0
4133,pilot,0,0
4134,pilot,0,0
4135,pilot,0,0
4136,pilot,1,0
4137,pilot,0,0
4138,pilot,0,0
4139,pilot,0,0
4140,pilot,0,1
4141,pilot,0,0
4142,pilot,0,0
4143,pilot,0,0
4144,pilot,0,1
4145,pilot,0,0
4146,pilot,0,0
4147,pilot,0,0
4148,pilot,0,0
4149,pilot,0,0
4150,pilot,0,0
4151,pilot,0,0
4152,pilot,0,0
4153,pilot,0,0
4154,pilot,1,0
4155,pilot,0,0
4156,pilot,0,0
4157,pilot,0,0
4158,pilot,0,0
4159,pilot,0,0
4160,pilot,0,0
4161,pilot,0,0
4162,pilot,0,0
4163,pilot,0,0
4164,pilot,0,0
4165,pilot,1,0
4166,pilot,0,0
4167,pilot,0,0
4168,pilot,0,0
4169,pilot,0,0
4170,pilot,0,0
4171,pilot,1,0
4172,pilot,0,0
4173,pilot,0,0
4174,pilot,0,0
4175,pilot,1,0
4176,pilot,0,0
4177,pilot,0,0
4178,pilot,1,0
4179,pilot,0,0
4180,pilot,0,0
4181,pilot,0,0
4182,pilot,0,0
4183,pilot,0,0
4184,pilot,0,0
4185,pilot,0,0
4186,pilot,0,1
4187,pilot,0,0
4188,pilot,0,0
4189,pilot,1,0
4190,pilot,0,0
4191,pilot,0,0
4192,pilot,1,0
4193,pilot,0,1
4194,pilot,1,0
4195,pilot,1,0
4196,pilot,1,0
4197,pilot,0,0
4198,pilot,0,0
4199,pilot,0,0
4200,pilot,0,0
4201,pilot,0,0
4202,pilot,0,1
4203,pilot,0,0
4204,pilot,0,0
4205,pilot,0,0
4206,pilot,0,0
4207,pilot,0,0
4208,pilot,0,0
4209,pilot,0,0
4210,pilot,0,0
4211,pilot,0,0
4212,pilot,0,0
4213,pilot,0,0
4214,pilot,0,0
4215,pilot,0,0
4216,pilot,0,0
4217,pilot,0,0
4218,pilot,0,0
4219,pilot,1,0
4220,pilot,0,0
4221,pilot,0,0
4222,pilot,1,0
4223,pilot,0,0
4224,pilot,0,0
4225,pilot,0,0
4226,pilot,1,0
4227,pilot,0,1
4228,pilot,0,0
4229,pilot,0,0
4230,pilot,0,0
4231,pilot,1,0
4232,pilot,0,0
4233,pilot,0,0
4234,pilot,0,0
4235,pilot,0,0
4236,pilot,0,0
4237,pilot,0,0
4238,pilot,0,0
4239,pilot,0,0
4240,pilot,0,0
4241,pilot,0,1
4242,pilot,0,0
4243,pilot,0,0
4244,pilot,0,0
4245,pilot,0,0
4246,pilot,0,0
4247,pilot,0,0
4248,pilot,0,0
4249,pilot,0,0
4250,pilot,0,0
4251,pilot,0,0
4252,pilot,0,0
4253,pilot,0,0
4254,pilot,0,0
4255,pilot,0,0
4256,pilot,0,0
4257,pilot,0,0
4258,pilot,0,0
4259,pilot,0,0
4260,pilot,0,0
4261,pilot,1,0
4262,pilot,1,1
4263,pilot,0,0
4264,pilot,0,1
4265,pilot,0,0
4266,pilot,1,0
4267,pilot,0,1
4268,pilot,0,0
4269,pilot,0,0
4270,pilot,0,0
4271,pilot,0,0
4272,pilot,0,0
4273,pilot,0,0
4274,pilot,0,1
4275,pilot,0,0
4276,pilot,0,0
4277,pilot,0,0
4278,pilot,1,0
4279,pilot,0,0
4280,pilot,0,1
4281,pilot,0,0
4282,pilot,0,0
4283,pilot,0,0
4284,pilot,0,0
4285,pilot,0,0
4286,pilot,0,0
4287,pilot,1,1
4288,pilot,0,0
4289,pilot,0,0
4290,pilot,0,0
4291,pilot,0,0
4292,pilot,0,0
4293,pilot,0,0
4294,pilot,0,0
4295,pilot,0,0
4296,pilot,1,0
4297,pilot,0,0
4298,pilot,1,0
4299,pilot,0,0
4300,pilot,0,0
4301,pilot,0,0
4302,pilot,0,0
4303,pilot,0,0
4304,pilot,0,0
4305,pilot,0,0
4306,pilot,0,0
4307,pilot,0,0
4308,pilot,0,0
4309,pilot,0,0
4310,pilot,0,0
4311,pilot,0,0
4312,pilot,0,0
4313,pilot,0,0
4314,pilot,0,0
4315,pilot,0,0
4316,pilot,0,0
4317,pilot,0,0
4318,pilot,0,0
4319,pilot,1,0
4320,pilot,1,0
4321,pilot,0,0
4322,pilot,0,0
4323,pilot,0,0
4324,pilot,0,0
4325,pilot,0,0
4326,pilot,0,1
4327,pilot,0,0
4328,pilot,0,0
4329,pilot,0,0
4330,pilot,0,0
4331,pilot,0,0
4332,pilot,0,0
4333,pilot,0,0
4334,pilot,0,0
4335,pilot,0,0
4336,pilot,0,0
4337,pilot,0,0
4338,pilot,0,0
4339,pilot,0,0
4340,pilot,0,0
4341,pilot,0,0
4342,pilot,0,0
4343,pilot,0,0
4344,pilot,0,0
4345,pilot,0,0
4346,pilot,0,0
4347,pilot,0,0
4348,pilot,0,0
4349,pilot,0,0
4350,pilot,0,0
4351,pilot,0,0
4352,pilot,0,0
4353,pilot,0,0
4354,pilot,0,0
4355,pilot,0,0
4356,pilot,0,0
4357,pilot,0,0
4358,pilot,0,0
4359,pilot,0,0
4360,pilot,0,0
4361,pilot,0,0
4362,pilot,0,0
4363,pilot,0,0
4364,pilot,1,0
4365,pilot,0,0
4366,pilot,0,0
4367,pilot,0,0
4368,pilot,0,0
4369,pilot,0,0
4370,pilot,0,0
4371,pilot,0,0
4372,pilot,0,0
4373,pilot,0,0
4374,pilot,0,0
4375,pilot,0,1
4376,pilot,1,0
4377,pilot,0,0
4378,pilot,0,0
4379,pilot,1,1
4380,pilot,0,1
4381,pilot,0,0
4382,pilot,0,0
4383,pilot,0,0
4384,pilot,0,0
4385,pilot,0,0
4386,pilot,0,0
4387,pilot,0,0
4388,pilot,0,0
4389,pilot,0,0
4390,pilot,0,0
4391,pilot,0,0
4392,pilot,0,0
4393,pilot,0,0
4394,pilot,0,0
4395,pilot,0,0
4396,pilot,0,0
4397,pilot,0,0
4398,pilot,0,0
4399,pilot,0,0
4400,pilot,0,0
4401,pilot,0,0
4402,pilot,0,0
4403,pilot,0,0
4404,pilot,0,0
4405,pilot,0,0
4406,pilot,0,0
4407,pilot,0,0
4408,pilot,0,0
4409,pilot,0,0
4410,pilot,0,0
4411,pilot,0,0
4412,pilot,0,0
4413,pilot,0,0
4414,pilot,0,0
4415,pilot,0,0
4416,pilot,0,0
4417,pilot,0,0
4418,pilot,0,0
4419,pilot,0,0
4420,pilot,0,0
4421,pilot,0,0
4422,pilot,0,0
4423,pilot,0,0
4424,pilot,0,0
4425,pilot,0,0
4426,pilot,0,0
4427,pilot,0,0
4428,pilot,0,1
4429,pilot,0,0
4430,pilot,0,0
4431,pilot,0,0
4432,pilot,0,0
4433,pilot,0,0
4434,pilot,0,0
4435,pilot,0,0
4436,pilot,1,0
4437,pilot,0,0
4438,pilot,0,0
4439,pilot,0,0
4440,pilot,0,0
4441,pilot,0,0
4442,pilot,0,1
4443,pilot,0,0
4444,pilot,0,1
4445,pilot,0,1
4446,pilot,0,0
4447,pilot,0,0
4448,pilot,0,0
